#layer  Play  Plev
128629  912.0  913.4
128630  909.4  910.7
128631  906.7  908.1
128632  904.1  905.4
128633  901.4  902.8
128634  898.8  900.1
128635  896.2  897.5
128636  893.5  894.9
128637  890.9  892.2
128638  888.3  889.6
128639  885.7  887.0
128640  883.1  884.4
128641  880.5  881.8
128642  877.9  879.2
128643  875.3  876.6
128644  872.7  874.0
128645  870.1  871.4
128646  867.6  868.9
128647  865.0  866.3
128648  862.4  863.7
128649  859.9  861.2
128650  857.3  858.6
128651  854.8  856.1
128652  852.3  853.5
128653  849.7  851.0
128654  847.2  848.5
128655  844.7  845.9
128656  842.2  843.4
128657  839.6  840.9
128658  837.1  838.4
128659  834.6  835.9
128660  832.1  833.4
128661  829.6  830.9
128662  827.2  828.4
128663  824.7  825.9
128664  822.2  823.4
128665  819.7  821.0
128666  817.3  818.5
128667  814.8  816.0
128668  812.4  813.6
128669  809.9  811.1
128670  807.5  808.7
128671  805.0  806.2
128672  802.6  803.8
128673  800.2  801.4
128674  797.7  799.0
128675  795.3  796.5
128676  792.9  794.1
128677  790.5  791.7
128678  788.1  789.3
128679  785.7  786.9
128680  783.3  784.5
128681  780.9  782.1
128682  778.6  779.8
128683  776.2  777.4
128684  773.8  775.0
128685  771.5  772.6
128686  769.1  770.3
128687  766.8  767.9
128688  764.4  765.6
128689  762.1  763.2
128690  759.7  760.9
128691  757.4  758.6
128692  755.1  756.2
128693  752.8  753.9
128694  750.5  751.6
128695  748.1  749.3
128696  745.8  747.0
128697  743.5  744.7
128698  741.3  742.4
128699  739.0  740.1
128700  736.7  737.8
128701  734.4  735.5
128702  732.1  733.3
128703  729.9  731.0
128704  727.6  728.7
128705  725.4  726.5
128706  723.1  724.2
128707  720.9  722.0
128708  718.6  719.7
128709  716.4  717.5
128710  714.2  715.3
128711  711.9  713.1
128712  709.7  710.8
128713  707.5  708.6
128714  705.3  706.4
128715  703.1  704.2
128716  700.9  702.0
128717  698.7  699.8
128718  696.5  697.6
128719  694.3  695.4
128720  692.2  693.3
128721  690.0  691.1
128722  687.8  688.9
128723  685.7  686.7
128724  683.5  684.6
128725  681.4  682.4
128726  679.2  680.3
128727  677.1  678.1
128728  674.9  676.0
128729  672.8  673.9
128730  670.7  671.7
128731  668.6  669.6
128732  666.5  667.5
128733  664.3  665.4
128734  662.2  663.3
128735  660.1  661.2
128736  658.0  659.1
128737  656.0  657.0
128738  653.9  654.9
128739  651.8  652.8
128740  649.7  650.7
128741  647.6  648.7
128742  645.6  646.6
128743  643.5  644.5
128744  641.5  642.5
128745  639.4  640.4
128746  637.4  638.4
128747  635.3  636.4
128748  633.3  634.3
128749  631.3  632.3
128750  629.2  630.3
128751  627.2  628.2
128752  625.2  626.2
128753  623.2  624.2
128754  621.2  622.2
128755  619.2  620.2
128756  617.2  618.2
128757  615.2  616.2
128758  613.2  614.2
128759  611.3  612.2
128760  609.3  610.3
128761  607.3  608.3
128762  605.3  606.3
128763  603.4  604.4
128764  601.4  602.4
128765  599.5  600.5
128766  597.6  598.5
128767  595.6  596.6
128768  593.7  594.6
128769  591.8  592.7
128770  589.8  590.8
128771  587.9  588.9
128772  586.0  587.0
128773  584.1  585.1
128774  582.2  583.2
128775  580.3  581.3
128776  578.4  579.4
128777  576.6  577.5
128778  574.7  575.6
128779  572.8  573.7
128780  570.9  571.9
128781  569.1  570.0
128782  567.2  568.2
128783  565.4  566.3
128784  563.5  564.5
128785  561.7  562.6
128786  559.9  560.8
128787  558.0  558.9
128788  556.2  557.1
128789  554.4  555.3
128790  552.6  553.5
128791  550.8  551.7
128792  549.0  549.9
128793  547.2  548.1
128794  545.4  546.3
128795  543.6  544.5
128796  541.8  542.7
128797  540.0  540.9
128798  538.2  539.1
128799  536.5  537.4
128800  534.7  535.6
128801  533.0  533.8
128802  531.2  532.1
128803  529.5  530.3
128804  527.7  528.6
128805  526.0  526.8
128806  524.2  525.1
128807  522.5  523.4
128808  520.8  521.7
128809  519.1  519.9
128810  517.4  518.2
128811  515.7  516.5
128812  514.0  514.8
128813  512.3  513.1
128814  510.6  511.4
128815  508.9  509.7
128816  507.2  508.0
128817  505.5  506.3
128818  503.8  504.7
128819  502.2  503.0
128820  500.5  501.3
128821  1011.6  1013.0
128822  1008.7  1010.1
128823  1005.8  1007.3
128824  1003.0  1004.4
128825  1000.1  1001.6
128826  997.3  998.7
128827  994.5  995.9
128828  991.6  993.0
128829  988.8  990.2
128830  986.0  987.4
128831  983.2  984.6
128832  980.4  981.8
128833  977.6  979.0
128834  974.8  976.2
128835  972.0  973.4
128836  969.2  970.6
128837  966.4  967.8
128838  963.7  965.0
128839  960.9  962.3
128840  958.1  959.5
128841  955.4  956.7
128842  952.6  954.0
128843  949.9  951.2
128844  947.1  948.5
128845  944.4  945.8
128846  941.7  943.0
128847  939.0  940.3
128848  936.2  937.6
128849  933.5  934.9
128850  930.8  932.2
128851  928.1  929.5
128852  925.4  926.8
128853  922.7  924.1
128854  920.1  921.4
128855  917.4  918.7
128856  914.7  916.0
128857  912.0  913.4
128858  909.4  910.7
128859  906.7  908.1
128860  904.1  905.4
128861  901.4  902.8
128862  898.8  900.1
128863  896.2  897.5
128864  893.5  894.9
128865  890.9  892.2
128866  888.3  889.6
128867  885.7  887.0
128868  883.1  884.4
128869  880.5  881.8
128870  877.9  879.2
128871  875.3  876.6
128872  872.7  874.0
128873  870.1  871.4
128874  867.6  868.9
128875  865.0  866.3
128876  862.4  863.7
128877  859.9  861.2
128878  857.3  858.6
128879  854.8  856.1
128880  852.3  853.5
128881  849.7  851.0
128882  847.2  848.5
128883  844.7  845.9
128884  842.1  843.4
128885  839.6  840.9
128886  837.1  838.4
128887  834.6  835.9
128888  832.1  833.4
128889  829.6  830.9
128890  827.2  828.4
128891  824.7  825.9
128892  822.2  823.4
128893  819.7  821.0
128894  817.3  818.5
128895  814.8  816.0
128896  812.4  813.6
128897  809.9  811.1
128898  807.5  808.7
128899  805.0  806.2
128900  802.6  803.8
128901  800.2  801.4
128902  797.7  799.0
128903  795.3  796.5
128904  792.9  794.1
128905  790.5  791.7
128906  788.1  789.3
128907  785.7  786.9
128908  783.3  784.5
128909  780.9  782.1
128910  778.6  779.8
128911  776.2  777.4
128912  773.8  775.0
128913  771.5  772.6
128914  769.1  770.3
128915  766.8  767.9
128916  764.4  765.6
128917  762.1  763.2
128918  759.7  760.9
128919  757.4  758.6
128920  755.1  756.2
128921  752.8  753.9
128922  750.5  751.6
128923  748.1  749.3
128924  745.8  747.0
128925  743.5  744.7
128926  741.3  742.4
128927  739.0  740.1
128928  736.7  737.8
128929  734.4  735.5
128930  732.1  733.3
128931  729.9  731.0
128932  727.6  728.7
128933  725.4  726.5
128934  723.1  724.2
128935  720.9  722.0
128936  718.6  719.7
128937  716.4  717.5
128938  714.2  715.3
128939  711.9  713.1
128940  709.7  710.8
128941  707.5  708.6
128942  705.3  706.4
128943  703.1  704.2
128944  700.9  702.0
128945  698.7  699.8
128946  696.5  697.6
128947  694.3  695.4
128948  692.2  693.3
128949  690.0  691.1
128950  687.8  688.9
128951  685.7  686.7
128952  683.5  684.6
128953  681.4  682.4
128954  679.2  680.3
128955  677.1  678.1
128956  674.9  676.0
128957  672.8  673.9
128958  670.7  671.7
128959  668.6  669.6
128960  666.4  667.5
128961  664.3  665.4
128962  662.2  663.3
128963  660.1  661.2
128964  658.0  659.1
128965  656.0  657.0
128966  653.9  654.9
128967  651.8  652.8
128968  649.7  650.7
128969  647.6  648.7
128970  645.6  646.6
128971  643.5  644.5
128972  641.5  642.5
128973  639.4  640.4
128974  637.4  638.4
128975  635.3  636.3
128976  633.3  634.3
128977  631.3  632.3
128978  629.2  630.3
128979  627.2  628.2
128980  625.2  626.2
128981  623.2  624.2
128982  621.2  622.2
128983  619.2  620.2
128984  617.2  618.2
128985  615.2  616.2
128986  613.2  614.2
128987  611.3  612.2
128988  609.3  610.3
128989  607.3  608.3
128990  605.3  606.3
128991  603.4  604.4
128992  601.4  602.4
128993  599.5  600.5
128994  597.6  598.5
128995  595.6  596.6
128996  593.7  594.6
128997  591.8  592.7
128998  589.8  590.8
128999  587.9  588.9
129000  586.0  587.0
129001  584.1  585.1
129002  582.2  583.2
129003  580.3  581.3
129004  578.4  579.4
129005  576.6  577.5
129006  574.7  575.6
129007  572.8  573.7
129008  570.9  571.9
129009  569.1  570.0
129010  567.2  568.2
129011  565.4  566.3
129012  563.5  564.5
129013  561.7  562.6
129014  559.9  560.8
129015  558.0  558.9
129016  556.2  557.1
129017  554.4  555.3
129018  552.6  553.5
129019  550.8  551.7
129020  549.0  549.9
129021  547.2  548.1
129022  545.4  546.3
129023  543.6  544.5
129024  541.8  542.7
129025  540.0  540.9
129026  538.2  539.1
129027  536.5  537.4
129028  534.7  535.6
129029  533.0  533.8
129030  531.2  532.1
129031  529.5  530.3
129032  527.7  528.6
129033  526.0  526.8
129034  524.2  525.1
129035  522.5  523.4
129036  520.8  521.7
129037  519.1  519.9
129038  517.4  518.2
129039  515.7  516.5
129040  513.9  514.8
129041  512.3  513.1
129042  510.6  511.4
129043  508.9  509.7
129044  507.2  508.0
129045  505.5  506.3
129046  503.8  504.7
129047  502.2  503.0
129048  500.5  501.3
129049  1011.6  1013.0
129050  1008.7  1010.1
129051  1005.8  1007.3
129052  1003.0  1004.4
129053  1000.1  1001.6
129054  997.3  998.7
129055  994.5  995.9
129056  991.6  993.0
129057  988.8  990.2
129058  986.0  987.4
129059  983.2  984.6
129060  980.4  981.8
129061  977.6  979.0
129062  974.8  976.2
129063  972.0  973.4
129064  969.2  970.6
129065  966.4  967.8
129066  963.7  965.0
129067  960.9  962.3
129068  958.1  959.5
129069  955.4  956.7
129070  952.6  954.0
129071  949.9  951.2
129072  947.1  948.5
129073  944.4  945.8
129074  941.7  943.0
129075  939.0  940.3
129076  936.2  937.6
129077  933.5  934.9
129078  930.8  932.2
129079  928.1  929.5
129080  925.4  926.8
129081  922.7  924.1
129082  920.1  921.4
129083  917.4  918.7
129084  914.7  916.0
129085  912.0  913.4
129086  909.4  910.7
129087  906.7  908.1
129088  904.1  905.4
129089  901.4  902.8
129090  898.8  900.1
129091  896.2  897.5
129092  893.5  894.9
129093  890.9  892.2
129094  888.3  889.6
129095  885.7  887.0
129096  883.1  884.4
129097  880.5  881.8
129098  877.9  879.2
129099  875.3  876.6
129100  872.7  874.0
129101  870.1  871.4
129102  867.6  868.9
129103  865.0  866.3
129104  862.4  863.7
129105  859.9  861.2
129106  857.3  858.6
129107  854.8  856.1
129108  852.3  853.5
129109  849.7  851.0
129110  847.2  848.5
129111  844.7  845.9
129112  842.1  843.4
129113  839.6  840.9
129114  837.1  838.4
129115  834.6  835.9
129116  832.1  833.4
129117  829.6  830.9
129118  827.2  828.4
129119  824.7  825.9
129120  822.2  823.4
129121  819.7  821.0
129122  817.3  818.5
129123  814.8  816.0
129124  812.4  813.6
129125  809.9  811.1
129126  807.5  808.7
129127  805.0  806.2
129128  802.6  803.8
129129  800.2  801.4
129130  797.7  799.0
129131  795.3  796.5
129132  792.9  794.1
129133  790.5  791.7
129134  788.1  789.3
129135  785.7  786.9
129136  783.3  784.5
129137  780.9  782.1
129138  778.6  779.8
129139  776.2  777.4
129140  773.8  775.0
129141  771.5  772.6
129142  769.1  770.3
129143  766.8  767.9
129144  764.4  765.6
129145  762.1  763.2
129146  759.7  760.9
129147  757.4  758.6
129148  755.1  756.2
129149  752.8  753.9
129150  750.5  751.6
129151  748.1  749.3
129152  745.8  747.0
129153  743.5  744.7
129154  741.3  742.4
129155  739.0  740.1
129156  736.7  737.8
129157  734.4  735.5
129158  732.1  733.3
129159  729.9  731.0
129160  727.6  728.7
129161  725.4  726.5
129162  723.1  724.2
129163  720.9  722.0
129164  718.6  719.7
129165  716.4  717.5
129166  714.2  715.3
129167  711.9  713.1
129168  709.7  710.8
129169  707.5  708.6
129170  705.3  706.4
129171  703.1  704.2
129172  700.9  702.0
129173  698.7  699.8
129174  696.5  697.6
129175  694.3  695.4
129176  692.2  693.3
129177  690.0  691.1
129178  687.8  688.9
129179  685.7  686.7
129180  683.5  684.6
129181  681.4  682.4
129182  679.2  680.3
129183  677.1  678.1
129184  674.9  676.0
129185  672.8  673.9
129186  670.7  671.7
129187  668.6  669.6
129188  666.4  667.5
129189  664.3  665.4
129190  662.2  663.3
129191  660.1  661.2
129192  658.0  659.1
129193  655.9  657.0
129194  653.9  654.9
129195  651.8  652.8
129196  649.7  650.7
129197  647.6  648.7
129198  645.6  646.6
129199  643.5  644.5
129200  641.5  642.5
129201  639.4  640.4
129202  637.4  638.4
129203  635.3  636.3
129204  633.3  634.3
129205  631.3  632.3
129206  629.2  630.3
129207  627.2  628.2
129208  625.2  626.2
129209  623.2  624.2
129210  621.2  622.2
129211  619.2  620.2
129212  617.2  618.2
129213  615.2  616.2
129214  613.2  614.2
129215  611.3  612.2
129216  609.3  610.3
129217  607.3  608.3
129218  605.3  606.3
129219  603.4  604.4
129220  601.4  602.4
129221  599.5  600.5
129222  597.5  598.5
129223  595.6  596.6
129224  593.7  594.6
129225  591.8  592.7
129226  589.8  590.8
129227  587.9  588.9
129228  586.0  587.0
129229  584.1  585.1
129230  582.2  583.2
129231  580.3  581.3
129232  578.4  579.4
129233  576.6  577.5
129234  574.7  575.6
129235  572.8  573.7
129236  570.9  571.9
129237  569.1  570.0
129238  567.2  568.2
129239  565.4  566.3
129240  563.5  564.5
129241  561.7  562.6
129242  559.9  560.8
129243  558.0  558.9
129244  556.2  557.1
129245  554.4  555.3
129246  552.6  553.5
129247  550.8  551.7
129248  549.0  549.9
129249  547.2  548.1
129250  545.4  546.3
129251  543.6  544.5
129252  541.8  542.7
129253  540.0  540.9
129254  538.2  539.1
129255  536.5  537.4
129256  534.7  535.6
129257  533.0  533.8
129258  531.2  532.1
129259  529.5  530.3
129260  527.7  528.6
129261  526.0  526.8
129262  524.2  525.1
129263  522.5  523.4
129264  520.8  521.7
129265  519.1  519.9
129266  517.4  518.2
129267  515.7  516.5
129268  513.9  514.8
129269  512.3  513.1
129270  510.6  511.4
129271  508.9  509.7
129272  507.2  508.0
129273  505.5  506.3
129274  503.8  504.7
129275  502.2  503.0
129276  500.5  501.3
129277  1011.6  1013.0
129278  1008.7  1010.1
129279  1005.8  1007.3
129280  1003.0  1004.4
129281  1000.1  1001.6
129282  997.3  998.7
129283  994.5  995.9
129284  991.6  993.0
129285  988.8  990.2
129286  986.0  987.4
129287  983.2  984.6
129288  980.4  981.8
129289  977.6  979.0
129290  974.8  976.2
129291  972.0  973.4
129292  969.2  970.6
129293  966.4  967.8
129294  963.7  965.0
129295  960.9  962.3
129296  958.1  959.5
129297  955.4  956.7
129298  952.6  954.0
129299  949.9  951.2
129300  947.1  948.5
129301  944.4  945.8
129302  941.7  943.0
129303  939.0  940.3
129304  936.2  937.6
129305  933.5  934.9
129306  930.8  932.2
129307  928.1  929.5
129308  925.4  926.8
129309  922.7  924.1
129310  920.1  921.4
129311  917.4  918.7
129312  914.7  916.0
129313  912.0  913.4
129314  909.4  910.7
129315  906.7  908.1
129316  904.1  905.4
129317  901.4  902.8
129318  898.8  900.1
129319  896.2  897.5
129320  893.5  894.9
129321  890.9  892.2
129322  888.3  889.6
129323  885.7  887.0
129324  883.1  884.4
129325  880.5  881.8
129326  877.9  879.2
129327  875.3  876.6
129328  872.7  874.0
129329  870.1  871.4
129330  867.6  868.9
129331  865.0  866.3
129332  862.4  863.7
129333  859.9  861.2
129334  857.3  858.6
129335  854.8  856.1
129336  852.3  853.5
129337  849.7  851.0
129338  847.2  848.5
129339  844.7  845.9
129340  842.1  843.4
129341  839.6  840.9
129342  837.1  838.4
129343  834.6  835.9
129344  832.1  833.4
129345  829.6  830.9
129346  827.2  828.4
129347  824.7  825.9
129348  822.2  823.4
129349  819.7  821.0
129350  817.3  818.5
129351  814.8  816.0
129352  812.4  813.6
129353  809.9  811.1
129354  807.5  808.7
129355  805.0  806.2
129356  802.6  803.8
129357  800.2  801.4
129358  797.7  799.0
129359  795.3  796.5
129360  792.9  794.1
129361  790.5  791.7
129362  788.1  789.3
129363  785.7  786.9
129364  783.3  784.5
129365  780.9  782.1
129366  778.6  779.8
129367  776.2  777.4
129368  773.8  775.0
129369  771.5  772.6
129370  769.1  770.3
129371  766.8  767.9
129372  764.4  765.6
129373  762.1  763.2
129374  759.7  760.9
129375  757.4  758.6
129376  755.1  756.2
129377  752.8  753.9
129378  750.5  751.6
129379  748.1  749.3
129380  745.8  747.0
129381  743.5  744.7
129382  741.3  742.4
129383  739.0  740.1
129384  736.7  737.8
129385  734.4  735.5
129386  732.1  733.3
129387  729.9  731.0
129388  727.6  728.7
129389  725.4  726.5
129390  723.1  724.2
129391  720.9  722.0
129392  718.6  719.7
129393  716.4  717.5
129394  714.2  715.3
129395  711.9  713.1
129396  709.7  710.8
129397  707.5  708.6
129398  705.3  706.4
129399  703.1  704.2
129400  700.9  702.0
129401  698.7  699.8
129402  696.5  697.6
129403  694.3  695.4
129404  692.2  693.3
129405  690.0  691.1
129406  687.8  688.9
129407  685.7  686.7
129408  683.5  684.6
129409  681.4  682.4
129410  679.2  680.3
129411  677.1  678.1
129412  674.9  676.0
129413  672.8  673.9
129414  670.7  671.7
129415  668.6  669.6
129416  666.4  667.5
129417  664.3  665.4
129418  662.2  663.3
129419  660.1  661.2
129420  658.0  659.1
129421  655.9  657.0
129422  653.9  654.9
129423  651.8  652.8
129424  649.7  650.7
129425  647.6  648.7
129426  645.6  646.6
129427  643.5  644.5
129428  641.5  642.5
129429  639.4  640.4
129430  637.4  638.4
129431  635.3  636.3
129432  633.3  634.3
129433  631.3  632.3
129434  629.2  630.3
129435  627.2  628.2
129436  625.2  626.2
129437  623.2  624.2
129438  621.2  622.2
129439  619.2  620.2
129440  617.2  618.2
129441  615.2  616.2
129442  613.2  614.2
129443  611.3  612.2
129444  609.3  610.3
129445  607.3  608.3
129446  605.3  606.3
129447  603.4  604.4
129448  601.4  602.4
129449  599.5  600.5
129450  597.5  598.5
129451  595.6  596.6
129452  593.7  594.6
129453  591.8  592.7
129454  589.8  590.8
129455  587.9  588.9
129456  586.0  587.0
129457  584.1  585.1
129458  582.2  583.2
129459  580.3  581.3
129460  578.4  579.4
129461  576.6  577.5
129462  574.7  575.6
129463  572.8  573.7
129464  570.9  571.9
129465  569.1  570.0
129466  567.2  568.1
129467  565.4  566.3
129468  563.5  564.5
129469  561.7  562.6
129470  559.9  560.8
129471  558.0  558.9
129472  556.2  557.1
129473  554.4  555.3
129474  552.6  553.5
129475  550.8  551.7
129476  549.0  549.9
129477  547.2  548.1
129478  545.4  546.3
129479  543.6  544.5
129480  541.8  542.7
129481  540.0  540.9
129482  538.2  539.1
129483  536.5  537.4
129484  534.7  535.6
129485  533.0  533.8
129486  531.2  532.1
129487  529.5  530.3
129488  527.7  528.6
129489  526.0  526.8
129490  524.2  525.1
129491  522.5  523.4
129492  520.8  521.7
129493  519.1  519.9
129494  517.4  518.2
129495  515.7  516.5
129496  513.9  514.8
129497  512.3  513.1
129498  510.6  511.4
129499  508.9  509.7
129500  507.2  508.0
129501  505.5  506.3
